City,total_confirmed_cases,Population,Census_year,cases_per_million,date,lat,lon,temp_mean,humidity_mean,temp_min,temp_max,1_7_day_avg_temp,8_14_day_avg_temp,1_7_day_avg_humidity,8_14_day_avg_humidity,percent_change_in_temp,percent_change_in_humidity
Sao Paulo,309507.0,12252023.0,2017.0,25262.0,2020-10-22,-23.550520000000002,-46.633309000000004,20.04,73.68,16.41,26.67,18.74,20.23,78.86,70.0,7.37,-12.66
New York,257147.0,8398748.0,2018.0,30617.0,2020-10-22,40.712775,-74.005973,18.53,92.12,16.11,21.11,15.12,15.51,75.01,68.44,2.51,-9.6
Sao Paulo,310693.0,12252023.0,2017.0,25359.0,2020-10-23,-23.550520000000002,-46.633309000000004,20.4,65.33,15.42,28.0,18.97,19.61,77.55,71.26,3.26,-8.83
New York,257902.0,8398748.0,2018.0,30707.0,2020-10-23,40.712775,-74.005973,18.05,90.04,16.11,21.67,15.26,15.73,78.99,70.64,2.99,-11.82
Sao Paulo,311116.0,12252023.0,2017.0,25393.0,2020-10-24,-23.550520000000002,-46.633309000000004,20.9,68.54,16.91,26.11,19.62,19.08,74.56,71.08,-2.83,-4.9
New York,258555.0,8398748.0,2018.0,30785.0,2020-10-24,40.712775,-74.005973,17.71,83.04,13.89,22.0,15.72,15.68,79.3,75.87,-0.26,-4.52
Sao Paulo,311301.0,12252023.0,2017.0,25408.0,2020-10-25,-23.550520000000002,-46.633309000000004,20.88,75.33,17.21,27.78,20.31,18.76,72.86,72.08,-8.26,-1.08
New York,258979.0,8398748.0,2018.0,30835.0,2020-10-25,40.712775,-74.005973,9.81,58.21,5.56,16.15,16.64,14.74,81.82,75.71,-12.89,-8.07
Sao Paulo,312632.0,12252023.0,2017.0,25517.0,2020-10-26,-23.550520000000002,-46.633309000000004,20.2,71.29,16.17,27.22,20.62,19.01,73.19,72.88,-8.47,-0.43
New York,259710.0,8398748.0,2018.0,30922.0,2020-10-26,40.712775,-74.005973,12.07,89.41,8.0,15.66,16.24,13.9,81.59,73.82,-16.83,-10.53
Sao Paulo,312632.0,12252023.0,2017.0,25517.0,2020-10-27,-23.550520000000002,-46.633309000000004,22.81,66.08,16.99,31.0,20.58,19.25,72.53,73.9,-6.91,1.85
New York,259710.0,8398748.0,2018.0,30922.0,2020-10-27,40.712775,-74.005973,13.86,82.71,10.56,16.11,15.84,14.26,84.14,71.94,-11.08,-16.96
Sao Paulo,312632.0,12252023.0,2017.0,25517.0,2020-10-28,-23.550520000000002,-46.633309000000004,24.79,50.58,16.0,33.0,20.81,19.11,71.03,76.45,-8.9,7.09
New York,261607.0,8398748.0,2018.0,31148.0,2020-10-28,40.712775,-74.005973,12.32,82.53,9.44,15.0,15.39,14.77,83.88,71.02,-4.2,-18.11
Sao Paulo,316265.0,12252023.0,2017.0,25813.0,2020-10-29,-23.550520000000002,-46.633309000000004,23.19,57.23,16.64,33.0,21.43,18.74,67.26,78.86,-14.35,14.71
New York,262510.0,8398748.0,2018.0,31256.0,2020-10-29,40.712775,-74.005973,11.23,87.19,8.33,15.0,14.62,15.12,82.58,75.01,3.31,-10.09
Sao Paulo,316970.0,12252023.0,2017.0,25871.0,2020-10-30,-23.550520000000002,-46.633309000000004,18.0,85.94,13.33,23.33,21.88,18.97,64.91,77.55,-15.34,16.3
New York,263237.0,8398748.0,2018.0,31342.0,2020-10-30,40.712775,-74.005973,6.12,88.88,2.22,10.0,13.58,15.26,81.88,78.99,11.01,-3.66
Sao Paulo,317215.0,12252023.0,2017.0,25891.0,2020-10-31,-23.550520000000002,-46.633309000000004,16.55,80.64,13.33,21.11,21.54,19.62,67.86,74.56,-9.79,8.99
New York,264155.0,8398748.0,2018.0,31452.0,2020-10-31,40.712775,-74.005973,4.07,71.04,-1.11,8.33,11.87,15.72,81.71,79.3,24.49,-3.04
Sao Paulo,317346.0,12252023.0,2017.0,25902.0,2020-11-01,-23.550520000000002,-46.633309000000004,15.25,79.36,12.7,22.22,20.92,20.31,69.58,72.86,-3.0,4.5
New York,264796.0,8398748.0,2018.0,31528.0,2020-11-01,40.712775,-74.005973,9.26,70.42,3.0,14.0,9.93,16.64,80.0,81.82,40.32,2.22
Sao Paulo,317346.0,12252023.0,2017.0,25902.0,2020-11-02,-23.550520000000002,-46.633309000000004,15.15,70.96,11.27,22.22,20.11,20.62,70.16,73.19,2.47,4.14
New York,264796.0,8398748.0,2018.0,31528.0,2020-11-02,40.712775,-74.005973,6.42,51.21,2.78,13.0,9.85,16.24,81.74,81.59,39.35,-0.18
Sao Paulo,317533.0,12252023.0,2017.0,25917.0,2020-11-03,-23.550520000000002,-46.633309000000004,16.04,66.96,10.19,24.0,19.39,20.58,70.11,72.53,5.78,3.34
New York,265598.0,8398748.0,2018.0,31624.0,2020-11-03,40.712775,-74.005973,7.56,49.75,2.78,13.0,9.04,15.84,76.28,84.14,42.93,9.34
Sao Paulo,318533.0,12252023.0,2017.0,25998.0,2020-11-04,-23.550520000000002,-46.633309000000004,16.88,70.58,10.87,24.0,18.42,20.81,70.24,71.03,11.48,1.11
New York,266393.0,8398748.0,2018.0,31718.0,2020-11-04,40.712775,-74.005973,10.15,58.04,2.0,18.33,8.14,15.39,71.57,83.88,47.11,14.68
Sao Paulo,318533.0,12252023.0,2017.0,25998.0,2020-11-05,-23.550520000000002,-46.633309000000004,16.32,76.71,13.52,22.78,17.29,21.43,73.1,67.26,19.32,-8.68
New York,267460.0,8398748.0,2018.0,31845.0,2020-11-05,40.712775,-74.005973,13.9,72.21,7.0,21.11,7.83,14.62,68.08,82.58,46.44,17.56
Sao Paulo,318533.0,12252023.0,2017.0,25998.0,2020-11-06,-23.550520000000002,-46.633309000000004,17.28,68.38,11.65,24.0,16.31,21.88,75.88,64.91,25.46,-16.9
New York,267460.0,8398748.0,2018.0,31845.0,2020-11-06,40.712775,-74.005973,15.49,69.17,8.89,23.0,8.21,13.58,65.94,81.88,39.54,19.47
Sao Paulo,318533.0,12252023.0,2017.0,25998.0,2020-11-07,-23.550520000000002,-46.633309000000004,18.6,65.21,11.99,28.0,16.21,21.54,73.37,67.86,24.74,-8.12
New York,269828.0,8398748.0,2018.0,32127.0,2020-11-07,40.712775,-74.005973,16.92,54.25,8.0,25.0,9.55,11.87,63.12,81.71,19.55,22.75
Sao Paulo,318533.0,12252023.0,2017.0,25998.0,2020-11-08,-23.550520000000002,-46.633309000000004,20.02,63.96,13.0,30.0,16.5,20.92,71.17,69.58,21.13,-2.29
New York,271219.0,8398748.0,2018.0,32293.0,2020-11-08,40.712775,-74.005973,17.08,54.71,8.0,24.44,11.39,9.93,60.72,80.0,-14.7,24.1
Sao Paulo,318533.0,12252023.0,2017.0,25998.0,2020-11-09,-23.550520000000002,-46.633309000000004,20.62,71.25,15.0,30.0,17.18,20.11,68.97,70.16,14.57,1.7
New York,272375.0,8398748.0,2018.0,32430.0,2020-11-09,40.712775,-74.005973,16.11,61.92,7.0,26.0,12.5,9.85,58.48,81.74,-26.9,28.46
Sao Paulo,318533.0,12252023.0,2017.0,25998.0,2020-11-10,-23.550520000000002,-46.633309000000004,21.7,76.83,17.95,28.0,17.97,19.39,69.01,70.11,7.32,1.57
New York,273583.0,8398748.0,2018.0,32574.0,2020-11-10,40.712775,-74.005973,17.49,71.75,10.0,24.44,13.89,9.04,60.01,76.28,-53.65,21.33
Sao Paulo,318533.0,12252023.0,2017.0,25998.0,2020-11-11,-23.550520000000002,-46.633309000000004,21.64,77.07,18.0,29.44,18.77,18.42,70.42,70.24,-1.9,-0.26
New York,276976.0,8398748.0,2018.0,32978.0,2020-11-11,40.712775,-74.005973,18.38,86.67,14.86,22.78,15.31,8.14,63.15,71.57,-88.08,11.76
Sao Paulo,327185.0,12252023.0,2017.0,26705.0,2020-11-12,-23.550520000000002,-46.633309000000004,21.19,78.2,17.0,28.0,19.45,17.29,71.34,73.1,-12.49,2.41
New York,276976.0,8398748.0,2018.0,32978.0,2020-11-12,40.712775,-74.005973,15.8,91.46,7.78,20.0,16.48,7.83,67.24,68.08,-110.47,1.23
Sao Paulo,328953.0,12252023.0,2017.0,26849.0,2020-11-13,-23.550520000000002,-46.633309000000004,21.75,79.19,17.46,29.0,20.15,16.31,71.56,75.88,-23.54,5.69
New York,278802.0,8398748.0,2018.0,33196.0,2020-11-13,40.712775,-74.005973,9.13,85.23,7.0,11.87,16.75,8.21,69.99,65.94,-104.02,-6.14
Sao Paulo,330266.0,12252023.0,2017.0,26956.0,2020-11-14,-23.550520000000002,-46.633309000000004,22.61,72.62,18.06,30.0,20.79,16.21,73.1,73.37,-28.25,0.37
New York,282056.0,8398748.0,2018.0,33583.0,2020-11-14,40.712775,-74.005973,8.93,60.71,4.44,12.22,15.84,9.55,72.28,63.12,-65.86,-14.51
Sao Paulo,330753.0,12252023.0,2017.0,26996.0,2020-11-15,-23.550520000000002,-46.633309000000004,24.96,64.75,18.78,32.22,21.36,16.5,74.16,71.17,-29.45,-4.2
New York,283341.0,8398748.0,2018.0,33736.0,2020-11-15,40.712775,-74.005973,9.43,64.88,2.0,17.0,14.7,11.39,73.21,60.72,-29.06,-20.57
Sao Paulo,330753.0,12252023.0,2017.0,26996.0,2020-11-16,-23.550520000000002,-46.633309000000004,24.85,64.83,20.0,29.0,22.07,17.18,74.27,68.97,-28.46,-7.68
New York,283341.0,8398748.0,2018.0,33736.0,2020-11-16,40.712775,-74.005973,11.32,50.5,7.78,18.0,13.61,12.5,74.66,58.48,-8.88,-27.67
Sao Paulo,334733.0,12252023.0,2017.0,27321.0,2020-11-17,-23.550520000000002,-46.633309000000004,21.97,76.92,17.78,27.0,22.67,17.97,73.36,69.01,-26.15,-6.3
New York,285275.0,8398748.0,2018.0,33966.0,2020-11-17,40.712775,-74.005973,7.33,52.54,2.78,11.11,12.93,13.89,73.03,60.01,6.91,-21.7
Sao Paulo,336703.0,12252023.0,2017.0,27481.0,2020-11-18,-23.550520000000002,-46.633309000000004,17.46,83.43,15.0,21.11,22.71,18.77,73.37,70.42,-20.99,-4.19
New York,287022.0,8398748.0,2018.0,34174.0,2020-11-18,40.712775,-74.005973,1.84,46.75,-0.56,6.67,11.47,15.31,70.28,63.15,25.08,-11.29
Sao Paulo,336703.0,12252023.0,2017.0,27481.0,2020-11-19,-23.550520000000002,-46.633309000000004,17.67,85.35,13.33,21.67,22.11,19.45,74.28,71.34,-13.68,-4.12
New York,288869.0,8398748.0,2018.0,34394.0,2020-11-19,40.712775,-74.005973,2.47,53.08,-3.0,9.44,9.11,16.48,64.58,67.24,44.72,3.96
Sao Paulo,338989.0,12252023.0,2017.0,27668.0,2020-11-20,-23.550520000000002,-46.633309000000004,17.18,72.54,12.76,23.0,21.61,20.15,75.3,71.56,-7.25,-5.23
New York,290890.0,8398748.0,2018.0,34635.0,2020-11-20,40.712775,-74.005973,9.75,55.58,3.89,18.0,7.21,16.75,59.1,69.99,56.96,15.56
Sao Paulo,340537.0,12252023.0,2017.0,27794.0,2020-11-21,-23.550520000000002,-46.633309000000004,18.66,68.17,13.0,25.72,20.96,20.79,74.35,73.1,-0.82,-1.71
New York,294765.0,8398748.0,2018.0,35096.0,2020-11-21,40.712775,-74.005973,13.47,52.38,7.0,19.0,7.3,15.84,54.86,72.28,53.91,24.1
Sao Paulo,341035.0,12252023.0,2017.0,27835.0,2020-11-22,-23.550520000000002,-46.633309000000004,19.55,69.83,13.35,27.22,20.39,21.36,73.71,74.16,4.54,0.61
New York,294765.0,8398748.0,2018.0,35096.0,2020-11-22,40.712775,-74.005973,9.31,62.29,5.56,14.44,7.94,14.7,53.67,73.21,45.99,26.69
Sao Paulo,341340.0,12252023.0,2017.0,27860.0,2020-11-23,-23.550520000000002,-46.633309000000004,20.39,68.71,14.62,28.33,19.62,22.07,74.44,74.27,11.1,-0.23
New York,296547.0,8398748.0,2018.0,35308.0,2020-11-23,40.712775,-74.005973,11.95,77.58,5.56,15.56,7.93,13.61,53.3,74.66,41.73,28.61
Sao Paulo,342822.0,12252023.0,2017.0,27981.0,2020-11-24,-23.550520000000002,-46.633309000000004,21.52,68.04,15.45,28.14,18.98,22.67,74.99,73.36,16.28,-2.22
New York,300191.0,8398748.0,2018.0,35742.0,2020-11-24,40.712775,-74.005973,6.61,53.21,3.0,10.0,8.02,12.93,57.17,73.03,37.97,21.72
Sao Paulo,346655.0,12252023.0,2017.0,28294.0,2020-11-25,-23.550520000000002,-46.633309000000004,23.48,60.71,15.25,31.55,18.92,22.71,73.72,73.37,16.69,-0.48
New York,302522.0,8398748.0,2018.0,36020.0,2020-11-25,40.712775,-74.005973,8.69,59.29,3.89,13.04,7.91,11.47,57.27,70.28,31.04,18.51
Sao Paulo,346655.0,12252023.0,2017.0,28294.0,2020-11-26,-23.550520000000002,-46.633309000000004,24.66,58.12,17.34,33.0,19.78,22.11,70.48,74.28,10.54,5.12
New York,302522.0,8398748.0,2018.0,36020.0,2020-11-26,40.712775,-74.005973,14.04,77.73,8.33,19.0,8.89,9.11,59.06,64.58,2.41,8.55
Sao Paulo,349033.0,12252023.0,2017.0,28488.0,2020-11-27,-23.550520000000002,-46.633309000000004,24.1,62.54,16.0,32.45,20.78,21.61,66.59,75.3,3.84,11.57
New York,307188.0,8398748.0,2018.0,36575.0,2020-11-27,40.712775,-74.005973,12.86,70.96,7.0,17.0,10.55,7.21,62.58,59.1,-46.32,-5.89
Sao Paulo,349622.0,12252023.0,2017.0,28536.0,2020-11-28,-23.550520000000002,-46.633309000000004,23.43,65.38,16.27,31.94,21.77,20.96,65.16,74.35,-3.86,12.36
New York,307188.0,8398748.0,2018.0,36575.0,2020-11-28,40.712775,-74.005973,10.7,59.54,6.0,14.0,10.99,7.3,64.78,54.86,-50.55,-18.08
Sao Paulo,349912.0,12252023.0,2017.0,28560.0,2020-11-29,-23.550520000000002,-46.633309000000004,24.46,62.0,17.61,31.23,22.45,20.39,64.76,73.71,-10.1,12.14
New York,311979.0,8398748.0,2018.0,37146.0,2020-11-29,40.712775,-74.005973,8.02,52.29,2.0,13.33,10.59,7.94,65.8,53.67,-33.38,-22.6
Sao Paulo,349912.0,12252023.0,2017.0,28560.0,2020-11-30,-23.550520000000002,-46.633309000000004,24.87,68.79,18.29,32.29,23.15,19.62,63.64,74.44,-17.99,14.51
New York,311979.0,8398748.0,2018.0,37146.0,2020-11-30,40.712775,-74.005973,12.63,77.89,6.0,18.0,10.41,7.93,64.37,53.3,-31.27,-20.77
Sao Paulo,352144.0,12252023.0,2017.0,28742.0,2020-12-01,-23.550520000000002,-46.633309000000004,23.09,76.42,16.82,28.0,23.79,18.98,63.65,74.99,-25.34,15.12
New York,314548.0,8398748.0,2018.0,37452.0,2020-12-01,40.712775,-74.005973,11.66,78.79,5.56,18.0,10.51,8.02,64.42,57.17,-31.05,-12.68
Sao Paulo,356278.0,12252023.0,2017.0,29079.0,2020-12-02,-23.550520000000002,-46.633309000000004,22.75,74.5,18.58,29.06,24.01,18.92,64.85,73.72,-26.9,12.03
New York,317746.0,8398748.0,2018.0,37833.0,2020-12-02,40.712775,-74.005973,4.16,63.0,0.56,7.47,11.23,7.91,68.07,57.27,-41.97,-18.86
Sao Paulo,358390.0,12252023.0,2017.0,29251.0,2020-12-03,-23.550520000000002,-46.633309000000004,24.82,67.04,18.04,32.0,23.91,19.78,66.82,70.48,-20.88,5.19
New York,321053.0,8398748.0,2018.0,38226.0,2020-12-03,40.712775,-74.005973,4.68,56.38,-1.0,10.0,10.58,8.89,68.6,59.06,-19.01,-16.15
Sao Paulo,360539.0,12252023.0,2017.0,29427.0,2020-12-04,-23.550520000000002,-46.633309000000004,23.98,67.71,18.64,31.0,23.93,20.78,68.1,66.59,-15.16,-2.27
New York,327879.0,8398748.0,2018.0,39039.0,2020-12-04,40.712775,-74.005973,8.2,61.04,4.44,11.11,9.24,10.55,65.55,62.58,12.42,-4.75
Sao Paulo,360539.0,12252023.0,2017.0,29427.0,2020-12-05,-23.550520000000002,-46.633309000000004,21.97,76.71,17.96,26.67,23.91,21.77,68.83,65.16,-9.83,-5.63
New York,331006.0,8398748.0,2018.0,39411.0,2020-12-05,40.712775,-74.005973,6.67,85.07,3.89,9.0,8.58,10.99,64.13,64.78,21.93,1.0
Sao Paulo,361450.0,12252023.0,2017.0,29501.0,2020-12-06,-23.550520000000002,-46.633309000000004,20.69,79.69,16.85,25.67,23.71,22.45,70.45,64.76,-5.61,-8.79
New York,333771.0,8398748.0,2018.0,39741.0,2020-12-06,40.712775,-74.005973,3.38,54.62,1.11,6.47,8.0,10.59,67.78,65.8,24.46,-3.01
Sao Paulo,363495.0,12252023.0,2017.0,29668.0,2020-12-07,-23.550520000000002,-46.633309000000004,21.37,80.62,18.13,27.33,23.17,23.15,72.98,63.64,-0.09,-14.68
New York,333771.0,8398748.0,2018.0,39741.0,2020-12-07,40.712775,-74.005973,1.38,55.75,-3.0,6.0,7.34,10.41,68.11,64.37,29.49,-5.81
Sao Paulo,365670.0,12252023.0,2017.0,29846.0,2020-12-08,-23.550520000000002,-46.633309000000004,22.22,82.46,18.0,27.78,22.67,23.79,74.67,63.65,4.71,-17.31
New York,340974.0,8398748.0,2018.0,40598.0,2020-12-08,40.712775,-74.005973,0.56,59.21,-1.67,4.12,5.73,10.51,64.95,64.42,45.48,-0.82
Sao Paulo,367666.0,12252023.0,2017.0,30009.0,2020-12-09,-23.550520000000002,-46.633309000000004,21.9,74.25,15.88,28.0,22.54,24.01,75.53,64.85,6.12,-16.47
New York,340974.0,8398748.0,2018.0,40598.0,2020-12-09,40.712775,-74.005973,0.89,66.0,-3.0,4.0,4.15,11.23,62.15,68.07,63.05,8.7
Sao Paulo,367666.0,12252023.0,2017.0,30009.0,2020-12-10,-23.550520000000002,-46.633309000000004,22.0,68.92,15.74,28.33,22.42,23.91,75.5,66.82,6.23,-12.99
New York,347691.0,8398748.0,2018.0,41398.0,2020-12-10,40.712775,-74.005973,4.84,68.17,0.56,10.0,3.68,10.58,62.58,68.6,65.22,8.78
Sao Paulo,371468.0,12252023.0,2017.0,30319.0,2020-12-11,-23.550520000000002,-46.633309000000004,22.5,71.48,16.38,28.89,22.02,23.93,75.77,68.1,7.98,-11.26
New York,351674.0,8398748.0,2018.0,41872.0,2020-12-11,40.712775,-74.005973,6.95,63.75,-1.0,14.0,3.7,9.24,64.27,65.55,59.96,1.95
Sao Paulo,371468.0,12252023.0,2017.0,30319.0,2020-12-12,-23.550520000000002,-46.633309000000004,23.64,69.25,18.21,29.0,21.81,23.91,76.3,68.83,8.78,-10.85
New York,351674.0,8398748.0,2018.0,41872.0,2020-12-12,40.712775,-74.005973,8.97,81.88,3.0,13.33,3.52,8.58,64.65,64.13,58.97,-0.81
Sao Paulo,371669.0,12252023.0,2017.0,30335.0,2020-12-13,-23.550520000000002,-46.633309000000004,24.16,72.5,18.88,33.0,22.05,23.71,75.24,70.45,7.0,-6.8
New York,358081.0,8398748.0,2018.0,42635.0,2020-12-13,40.712775,-74.005973,11.73,72.67,6.11,17.0,3.85,8.0,64.2,67.78,51.88,5.28
Sao Paulo,371959.0,12252023.0,2017.0,30359.0,2020-12-14,-23.550520000000002,-46.633309000000004,25.27,66.96,19.0,35.0,22.54,23.17,74.21,72.98,2.72,-1.69
New York,358081.0,8398748.0,2018.0,42635.0,2020-12-14,40.712775,-74.005973,5.48,73.28,1.67,11.67,5.05,7.34,66.78,68.11,31.2,1.95
Sao Paulo,372875.0,12252023.0,2017.0,30434.0,2020-12-15,-23.550520000000002,-46.633309000000004,24.63,68.42,19.46,31.0,23.1,22.67,72.26,74.67,-1.9,3.23
New York,362227.0,8398748.0,2018.0,43129.0,2020-12-15,40.712775,-74.005973,2.16,52.96,-1.11,5.28,5.63,5.73,69.28,64.95,1.75,-6.67
Sao Paulo,372875.0,12252023.0,2017.0,30434.0,2020-12-16,-23.550520000000002,-46.633309000000004,23.67,76.04,17.46,31.76,23.44,22.54,70.25,75.53,-3.99,6.99
New York,369385.0,8398748.0,2018.0,43981.0,2020-12-16,40.712775,-74.005973,-1.55,57.92,-4.44,2.78,5.86,4.15,68.39,62.15,-41.2,-10.04
Sao Paulo,377507.0,12252023.0,2017.0,30812.0,2020-12-17,-23.550520000000002,-46.633309000000004,24.09,71.85,18.56,31.0,23.7,22.42,70.51,75.5,-5.71,6.61
New York,369385.0,8398748.0,2018.0,43981.0,2020-12-17,40.712775,-74.005973,-2.14,88.66,-5.0,3.44,5.51,3.68,67.23,62.58,-49.73,-7.43
Sao Paulo,379532.0,12252023.0,2017.0,30977.0,2020-12-18,-23.550520000000002,-46.633309000000004,23.64,73.04,18.84,31.0,23.99,22.02,70.93,75.77,-8.95,6.39
New York,373882.0,8398748.0,2018.0,44516.0,2020-12-18,40.712775,-74.005973,-2.57,70.12,-7.78,1.11,4.51,3.7,70.16,64.27,-21.89,-9.16
Sao Paulo,382030.0,12252023.0,2017.0,31181.0,2020-12-19,-23.550520000000002,-46.633309000000004,25.08,67.96,18.06,32.31,24.16,21.81,71.15,76.3,-10.77,6.75
New York,380473.0,8398748.0,2018.0,45301.0,2020-12-19,40.712775,-74.005973,-3.57,66.04,-10.0,1.0,3.15,3.52,71.07,64.65,10.51,-9.93
Sao Paulo,382030.0,12252023.0,2017.0,31181.0,2020-12-20,-23.550520000000002,-46.633309000000004,25.04,72.88,18.73,35.0,24.36,22.05,70.97,75.24,-10.48,5.68
New York,383811.0,8398748.0,2018.0,45699.0,2020-12-20,40.712775,-74.005973,0.05,69.92,-5.0,5.63,1.36,3.85,68.81,64.2,64.68,-7.18
Sao Paulo,382760.0,12252023.0,2017.0,31241.0,2020-12-21,-23.550520000000002,-46.633309000000004,24.77,75.21,19.49,32.11,24.49,22.54,71.02,74.21,-8.65,4.3
New York,387267.0,8398748.0,2018.0,46110.0,2020-12-21,40.712775,-74.005973,3.54,80.92,-0.56,9.0,-0.31,5.05,68.41,66.78,106.14,-2.44
Sao Paulo,382760.0,12252023.0,2017.0,31241.0,2020-12-22,-23.550520000000002,-46.633309000000004,21.25,83.38,16.82,25.0,24.42,23.1,72.2,72.26,-5.71,0.08
New York,391640.0,8398748.0,2018.0,46631.0,2020-12-22,40.712775,-74.005973,4.46,73.25,1.11,8.0,-0.58,5.63,69.51,69.28,110.3,-0.33
Sao Paulo,389822.0,12252023.0,2017.0,31817.0,2020-12-23,-23.550520000000002,-46.633309000000004,20.21,74.42,15.66,26.11,23.93,23.44,74.34,70.25,-2.09,-5.82
New York,396302.0,8398748.0,2018.0,47186.0,2020-12-23,40.712775,-74.005973,4.43,50.25,-1.11,8.0,-0.25,5.86,72.4,68.39,104.27,-5.86
Sao Paulo,389822.0,12252023.0,2017.0,31817.0,2020-12-24,-23.550520000000002,-46.633309000000004,20.27,73.71,15.38,26.11,23.44,23.7,74.11,70.51,1.1,-5.11
New York,400473.0,8398748.0,2018.0,47682.0,2020-12-24,40.712775,-74.005973,9.03,75.67,1.67,15.0,0.6,5.51,71.31,67.23,89.11,-6.07
Sao Paulo,390834.0,12252023.0,2017.0,31900.0,2020-12-25,-23.550520000000002,-46.633309000000004,19.42,75.0,15.0,26.0,22.89,23.99,74.37,70.93,4.59,-4.85
New York,404422.0,8398748.0,2018.0,48153.0,2020-12-25,40.712775,-74.005973,12.67,89.44,1.67,17.22,2.2,4.51,69.45,70.16,51.22,1.01
Sao Paulo,391257.0,12252023.0,2017.0,31934.0,2020-12-26,-23.550520000000002,-46.633309000000004,20.11,75.79,14.11,27.44,22.29,24.16,74.65,71.15,7.74,-4.92
New York,407264.0,8398748.0,2018.0,48491.0,2020-12-26,40.712775,-74.005973,-1.66,62.83,-5.56,3.0,4.37,3.15,72.21,71.07,-38.73,-1.6
Sao Paulo,392401.0,12252023.0,2017.0,32027.0,2020-12-27,-23.550520000000002,-46.633309000000004,21.47,82.08,17.42,29.0,21.58,24.36,75.77,70.97,11.41,-6.76
New York,410787.0,8398748.0,2018.0,48911.0,2020-12-27,40.712775,-74.005973,-1.44,60.5,-5.56,4.0,4.65,1.36,71.75,68.81,-241.91,-4.27
Sao Paulo,392401.0,12252023.0,2017.0,32027.0,2020-12-28,-23.550520000000002,-46.633309000000004,22.28,74.2,17.0,29.0,21.07,24.49,77.08,71.02,13.96,-8.53
New York,410787.0,8398748.0,2018.0,48911.0,2020-12-28,40.712775,-74.005973,4.48,66.04,-2.22,11.0,4.43,-0.31,70.41,68.41,1529.03,-2.92
Sao Paulo,399061.0,12252023.0,2017.0,32571.0,2020-12-29,-23.550520000000002,-46.633309000000004,23.58,76.12,17.62,30.0,20.72,24.42,76.94,72.2,15.15,-6.57
New York,426018.0,8398748.0,2018.0,50724.0,2020-12-29,40.712775,-74.005973,4.03,47.92,0.0,9.0,4.57,-0.58,68.28,69.51,887.93,1.77
Sao Paulo,401718.0,12252023.0,2017.0,32788.0,2020-12-30,-23.550520000000002,-46.633309000000004,24.6,67.29,17.89,34.0,21.05,23.93,75.9,74.34,12.04,-2.1
New York,430597.0,8398748.0,2018.0,51269.0,2020-12-30,40.712775,-74.005973,0.46,52.08,-4.0,6.11,4.51,-0.25,64.66,72.4,1904.0,10.69
Sao Paulo,401718.0,12252023.0,2017.0,32788.0,2020-12-31,-23.550520000000002,-46.633309000000004,25.03,69.62,18.96,35.0,21.68,23.44,74.88,74.11,7.51,-1.04
New York,436426.0,8398748.0,2018.0,51963.0,2020-12-31,40.712775,-74.005973,6.22,73.75,2.78,10.0,3.94,0.6,64.93,71.31,-556.67,8.95
Sao Paulo,403388.0,12252023.0,2017.0,32924.0,2021-01-01,-23.550520000000002,-46.633309000000004,22.54,82.88,18.76,29.44,22.36,22.89,74.3,74.37,2.32,0.09
New York,442426.0,8398748.0,2018.0,52678.0,2021-01-01,40.712775,-74.005973,2.32,63.12,-2.22,5.56,3.54,2.2,64.65,69.45,-60.91,6.91
Sao Paulo,403388.0,12252023.0,2017.0,32924.0,2021-01-02,-23.550520000000002,-46.633309000000004,21.0,81.5,18.08,26.12,22.8,22.29,75.43,74.65,-2.29,-1.04
New York,446630.0,8398748.0,2018.0,53178.0,2021-01-02,40.712775,-74.005973,5.13,82.89,1.67,12.0,2.06,4.37,60.89,72.21,52.86,15.68
Sao Paulo,404576.0,12252023.0,2017.0,33021.0,2021-01-03,-23.550520000000002,-46.633309000000004,20.95,74.0,16.4,26.11,22.93,21.58,76.24,75.77,-6.26,-0.62
New York,450389.0,8398748.0,2018.0,53626.0,2021-01-03,40.712775,-74.005973,2.58,78.44,-0.56,6.56,3.03,4.65,63.76,71.75,34.84,11.14
Sao Paulo,407577.0,12252023.0,2017.0,33266.0,2021-01-04,-23.550520000000002,-46.633309000000004,22.2,68.83,15.91,29.0,22.85,21.07,75.09,77.08,-8.45,2.58
New York,455726.0,8398748.0,2018.0,54261.0,2021-01-04,40.712775,-74.005973,3.12,82.76,0.56,7.22,3.6,4.43,66.32,70.41,18.74,5.81
Sao Paulo,410765.0,12252023.0,2017.0,33526.0,2021-01-05,-23.550520000000002,-46.633309000000004,24.13,66.92,16.99,30.64,22.84,20.72,74.32,76.94,-10.23,3.41
New York,460969.0,8398748.0,2018.0,54885.0,2021-01-05,40.712775,-74.005973,3.55,73.04,1.67,5.56,3.41,4.57,68.71,68.28,25.38,-0.63
Sao Paulo,413892.0,12252023.0,2017.0,33782.0,2021-01-06,-23.550520000000002,-46.633309000000004,26.2,65.08,19.42,33.0,22.92,21.05,73.01,75.9,-8.88,3.81
New York,467064.0,8398748.0,2018.0,55611.0,2021-01-06,40.712775,-74.005973,3.07,65.96,-0.56,6.11,3.34,4.51,72.3,64.66,25.94,-11.82
Sao Paulo,417221.0,12252023.0,2017.0,34053.0,2021-01-07,-23.550520000000002,-46.633309000000004,25.55,68.83,19.08,35.0,23.15,21.68,72.69,74.88,-6.78,2.92
